0.397972,0.17875,0.106409,0.865819,0.004422,5,
0.368226,0.128844,0.068092,0.903918,0.011046,8,
0.449772,0.150674,0.076831,1.135007,0.003207,8,
1.171999,0.574146,0.362479,1.849385,0.005572,7,
0.140993,0.081269,0.062114,0.26465,0.006107,3,
0.093604,0.031399,0.020143,0.198639,0.012132,6,
0.199179,0.125597,0.107636,0.267773,0.008575,6.5,
0.130603,0.08098,0.055138,0.231563,0.002245,3,
0.402674,0.178542,0.108249,0.88265,0.005791,5,
0.445151,0.199438,0.110945,0.976996,0.011917,5,
0.430603,0.192676,0.114856,0.939248,0.006664,5,
1.142623,0.531532,0.334604,1.942518,0.016237,7,
0.180058,0.111271,0.094408,0.211003,0.007733,6.5,
0.202276,0.1247,0.105244,0.238529,0.006656,6.5,
0.133197,0.079913,0.060447,0.263403,0.006963,3,
0.532001,0.21547,0.131286,1.035135,0.004057,5,
0.102941,0.049061,0.032065,0.192278,0.003896,6,
0.158564,0.105967,0.08815,0.177399,0.005573,6.5,
1.152632,0.539785,0.338635,1.726418,0.003314,7,
0.090956,0.049939,0.032417,0.163462,0.013108,5.5,
0.111601,0.067687,0.054891,0.191765,0.008706,3,
0.468584,0.155775,0.082742,1.189941,0.002513,8,
1.163854,0.567196,0.353545,1.85702,0,7,

