0.134921,0.075966,0.059039,0.242917,0.003827,3,
0.084058,0.035529,0.020711,0.134834,0.003745,6,
0.078724,0.04223,0.034924,0.143689,0.026572,5.5,
0.078245,0.040601,0.030779,0.13078,0.004656,4,
0.102578,0.044342,0.034474,0.174827,0.005458,6,
0.083651,0.04288,0.031346,0.13716,0.005039,4,
0.084313,0.035427,0.027086,0.155218,0.004788,6,
0.042515,0.011458,0.008123,0.082882,0.01204,5.5,
0.447773,0.196761,0.128532,0.961449,0.016112,5,
0.103334,0.062528,0.047099,0.174375,0.005418,3,
0.533024,0.235964,0.152959,1.081158,0.014065,5,
0.551161,0.242653,0.147755,1.115954,0.005005,5,
0.088788,0.053011,0.03128,0.151913,0.000754,4,
0.093933,0.044765,0.036575,0.174603,0.00832,6,
0.105846,0.040204,0.021838,0.236637,0.026051,6,
1.145368,0.533074,0.339345,1.735064,0.00334,7,
0.107868,0.050332,0.036119,0.182098,0.002366,6,
0.076062,0.034413,0.028,0.13404,0.010027,4,
0.470061,0.217064,0.125235,1.036551,0.008385,5,
0.124627,0.072137,0.058723,0.205092,0.01105,3,
0.07914,0.044172,0.031027,0.134996,0.006787,4,
0.078786,0.04852,0.034558,0.150413,0.017918,5.5,
0.098145,0.033423,0.018896,0.217322,0.003331,6,

